"Step","deit3_huge_patch14_224 - train robustness - Train Loss","deit3_huge_patch14_224 - train robustness - Train Loss__MIN","deit3_huge_patch14_224 - train robustness - Train Loss__MAX","openclip_vitl14 - train robustness - Train Loss","openclip_vitl14 - train robustness - Train Loss__MIN","openclip_vitl14 - train robustness - Train Loss__MAX","openclip_vith14 - train robustness - Train Loss","openclip_vith14 - train robustness - Train Loss__MIN","openclip_vith14 - train robustness - Train Loss__MAX","openclip_vitb16 - train robustness - Train Loss","openclip_vitb16 - train robustness - Train Loss__MIN","openclip_vitb16 - train robustness - Train Loss__MAX","deit3_large_patch16_224 - train robustness - Train Loss","deit3_large_patch16_224 - train robustness - Train Loss__MIN","deit3_large_patch16_224 - train robustness - Train Loss__MAX","deit3_base_patch16_224 - train robustness - Train Loss","deit3_base_patch16_224 - train robustness - Train Loss__MIN","deit3_base_patch16_224 - train robustness - Train Loss__MAX"
"235","1.6561516523361206","1.6561516523361206","1.6561516523361206","1.890472412109375","1.890472412109375","1.890472412109375","1.828667402267456","1.828667402267456","1.828667402267456","1.8226398229599","1.8226398229599","1.8226398229599","1.6158196926116943","1.6158196926116943","1.6158196926116943","1.6369280815124512","1.6369280815124512","1.6369280815124512"
"236","1.6650290489196777","1.6650290489196777","1.6650290489196777","1.8674938678741455","1.8674938678741455","1.8674938678741455","1.8257648944854736","1.8257648944854736","1.8257648944854736","1.8111848831176758","1.8111848831176758","1.8111848831176758","1.6912453174591064","1.6912453174591064","1.6912453174591064","1.5969195365905762","1.5969195365905762","1.5969195365905762"
"237","1.6044807434082031","1.6044807434082031","1.6044807434082031","1.8414435386657715","1.8414435386657715","1.8414435386657715","1.8408507108688354","1.8408507108688354","1.8408507108688354","1.8048709630966187","1.8048709630966187","1.8048709630966187","1.5433807373046875","1.5433807373046875","1.5433807373046875","1.5596970319747925","1.5596970319747925","1.5596970319747925"
"238","1.6135890483856201","1.6135890483856201","1.6135890483856201","1.8901214599609375","1.8901214599609375","1.8901214599609375","1.8403127193450928","1.8403127193450928","1.8403127193450928","1.8736416101455688","1.8736416101455688","1.8736416101455688","1.6334089040756226","1.6334089040756226","1.6334089040756226","1.6271119117736816","1.6271119117736816","1.6271119117736816"
"239","1.6270214319229126","1.6270214319229126","1.6270214319229126","1.8910083770751953","1.8910083770751953","1.8910083770751953","1.8336671590805054","1.8336671590805054","1.8336671590805054","1.7898097038269043","1.7898097038269043","1.7898097038269043","1.628227710723877","1.628227710723877","1.628227710723877","1.633638620376587","1.633638620376587","1.633638620376587"
"240","1.666349172592163","1.666349172592163","1.666349172592163","1.893845796585083","1.893845796585083","1.893845796585083","1.889182209968567","1.889182209968567","1.889182209968567","1.829366683959961","1.829366683959961","1.829366683959961","1.6316702365875244","1.6316702365875244","1.6316702365875244","1.5767219066619873","1.5767219066619873","1.5767219066619873"
"241","1.7403260469436646","1.7403260469436646","1.7403260469436646","1.8981038331985474","1.8981038331985474","1.8981038331985474","1.8478446006774902","1.8478446006774902","1.8478446006774902","1.850327968597412","1.850327968597412","1.850327968597412","1.6715986728668213","1.6715986728668213","1.6715986728668213","1.639824390411377","1.639824390411377","1.639824390411377"
"242","1.501560926437378","1.501560926437378","1.501560926437378","1.9062973260879517","1.9062973260879517","1.9062973260879517","1.8260507583618164","1.8260507583618164","1.8260507583618164","1.8288185596466064","1.8288185596466064","1.8288185596466064","1.6733320951461792","1.6733320951461792","1.6733320951461792","1.5998518466949463","1.5998518466949463","1.5998518466949463"
"243","1.6497411727905273","1.6497411727905273","1.6497411727905273","1.9010978937149048","1.9010978937149048","1.9010978937149048","1.8469014167785645","1.8469014167785645","1.8469014167785645","1.8367061614990234","1.8367061614990234","1.8367061614990234","1.6041256189346313","1.6041256189346313","1.6041256189346313","1.6127572059631348","1.6127572059631348","1.6127572059631348"
"244","1.608883261680603","1.608883261680603","1.608883261680603","1.8929522037506104","1.8929522037506104","1.8929522037506104","1.841076135635376","1.841076135635376","1.841076135635376","1.7951037883758545","1.7951037883758545","1.7951037883758545","1.5963362455368042","1.5963362455368042","1.5963362455368042","1.525951623916626","1.525951623916626","1.525951623916626"
"245","1.6673129796981812","1.6673129796981812","1.6673129796981812","1.875060796737671","1.875060796737671","1.875060796737671","1.8603777885437012","1.8603777885437012","1.8603777885437012","1.8116977214813232","1.8116977214813232","1.8116977214813232","1.601513385772705","1.601513385772705","1.601513385772705","1.6727265119552612","1.6727265119552612","1.6727265119552612"
"246","1.551774501800537","1.551774501800537","1.551774501800537","1.814040184020996","1.814040184020996","1.814040184020996","1.8984458446502686","1.8984458446502686","1.8984458446502686","1.7819828987121582","1.7819828987121582","1.7819828987121582","1.65203857421875","1.65203857421875","1.65203857421875","1.5696824789047241","1.5696824789047241","1.5696824789047241"
"247","1.5628893375396729","1.5628893375396729","1.5628893375396729","1.8356010913848877","1.8356010913848877","1.8356010913848877","1.8780498504638672","1.8780498504638672","1.8780498504638672","1.8526031970977783","1.8526031970977783","1.8526031970977783","1.562968134880066","1.562968134880066","1.562968134880066","1.5912675857543945","1.5912675857543945","1.5912675857543945"
"248","1.6611160039901733","1.6611160039901733","1.6611160039901733","1.8429551124572754","1.8429551124572754","1.8429551124572754","1.8247244358062744","1.8247244358062744","1.8247244358062744","1.733739972114563","1.733739972114563","1.733739972114563","1.6245296001434326","1.6245296001434326","1.6245296001434326","1.5648380517959595","1.5648380517959595","1.5648380517959595"
"249","1.6142258644104004","1.6142258644104004","1.6142258644104004","1.85592520236969","1.85592520236969","1.85592520236969","1.856597900390625","1.856597900390625","1.856597900390625","1.7271170616149902","1.7271170616149902","1.7271170616149902","1.7204296588897705","1.7204296588897705","1.7204296588897705","1.5898865461349487","1.5898865461349487","1.5898865461349487"
"250","1.6454997062683105","1.6454997062683105","1.6454997062683105","1.8715651035308838","1.8715651035308838","1.8715651035308838","1.8438951969146729","1.8438951969146729","1.8438951969146729","1.7892427444458008","1.7892427444458008","1.7892427444458008","1.6228047609329224","1.6228047609329224","1.6228047609329224","1.5628379583358765","1.5628379583358765","1.5628379583358765"
"251","1.6505274772644043","1.6505274772644043","1.6505274772644043","1.8782854080200195","1.8782854080200195","1.8782854080200195","1.834080696105957","1.834080696105957","1.834080696105957","1.8417706489562988","1.8417706489562988","1.8417706489562988","1.5811132192611694","1.5811132192611694","1.5811132192611694","1.572908878326416","1.572908878326416","1.572908878326416"
"252","1.5902202129364014","1.5902202129364014","1.5902202129364014","1.8813656568527222","1.8813656568527222","1.8813656568527222","1.8533068895339966","1.8533068895339966","1.8533068895339966","1.7296067476272583","1.7296067476272583","1.7296067476272583","1.6403110027313232","1.6403110027313232","1.6403110027313232","1.6181399822235107","1.6181399822235107","1.6181399822235107"
"253","1.679522156715393","1.679522156715393","1.679522156715393","1.9005738496780396","1.9005738496780396","1.9005738496780396","1.8365283012390137","1.8365283012390137","1.8365283012390137","1.8109610080718994","1.8109610080718994","1.8109610080718994","1.64719820022583","1.64719820022583","1.64719820022583","1.6265443563461304","1.6265443563461304","1.6265443563461304"
"254","1.5689821243286133","1.5689821243286133","1.5689821243286133","1.8514208793640137","1.8514208793640137","1.8514208793640137","1.847520351409912","1.847520351409912","1.847520351409912","1.8373849391937256","1.8373849391937256","1.8373849391937256","1.575514316558838","1.575514316558838","1.575514316558838","1.5926012992858887","1.5926012992858887","1.5926012992858887"
"255","1.590903639793396","1.590903639793396","1.590903639793396","1.8566745519638062","1.8566745519638062","1.8566745519638062","1.8611570596694946","1.8611570596694946","1.8611570596694946","1.855403184890747","1.855403184890747","1.855403184890747","1.656341552734375","1.656341552734375","1.656341552734375","1.5607651472091675","1.5607651472091675","1.5607651472091675"
"256","1.6587133407592773","1.6587133407592773","1.6587133407592773","1.850161075592041","1.850161075592041","1.850161075592041","1.8344573974609375","1.8344573974609375","1.8344573974609375","1.8018534183502197","1.8018534183502197","1.8018534183502197","1.6509814262390137","1.6509814262390137","1.6509814262390137","1.5666186809539795","1.5666186809539795","1.5666186809539795"
"257","1.6561270952224731","1.6561270952224731","1.6561270952224731","1.888688087463379","1.888688087463379","1.888688087463379","1.821077585220337","1.821077585220337","1.821077585220337","1.8303248882293701","1.8303248882293701","1.8303248882293701","1.6168880462646484","1.6168880462646484","1.6168880462646484","1.538614273071289","1.538614273071289","1.538614273071289"
"258","1.5963282585144043","1.5963282585144043","1.5963282585144043","1.8508937358856201","1.8508937358856201","1.8508937358856201","1.8608791828155518","1.8608791828155518","1.8608791828155518","1.7945213317871094","1.7945213317871094","1.7945213317871094","1.6509709358215332","1.6509709358215332","1.6509709358215332","1.6148544549942017","1.6148544549942017","1.6148544549942017"
"259","1.622102975845337","1.622102975845337","1.622102975845337","1.8783596754074097","1.8783596754074097","1.8783596754074097","1.8695663213729858","1.8695663213729858","1.8695663213729858","1.8114638328552246","1.8114638328552246","1.8114638328552246","1.6531598567962646","1.6531598567962646","1.6531598567962646","1.5848417282104492","1.5848417282104492","1.5848417282104492"
"260","1.624889612197876","1.624889612197876","1.624889612197876","1.8853356838226318","1.8853356838226318","1.8853356838226318","1.86798095703125","1.86798095703125","1.86798095703125","1.799856185913086","1.799856185913086","1.799856185913086","1.5818557739257812","1.5818557739257812","1.5818557739257812","1.538333773612976","1.538333773612976","1.538333773612976"
"261","1.6417880058288574","1.6417880058288574","1.6417880058288574","1.8719946146011353","1.8719946146011353","1.8719946146011353","1.8610328435897827","1.8610328435897827","1.8610328435897827","1.8552031517028809","1.8552031517028809","1.8552031517028809","1.640455722808838","1.640455722808838","1.640455722808838","1.4809452295303345","1.4809452295303345","1.4809452295303345"
"262","1.6323704719543457","1.6323704719543457","1.6323704719543457","1.8574473857879639","1.8574473857879639","1.8574473857879639","1.856736421585083","1.856736421585083","1.856736421585083","1.7987960577011108","1.7987960577011108","1.7987960577011108","1.6902315616607666","1.6902315616607666","1.6902315616607666","1.6072791814804077","1.6072791814804077","1.6072791814804077"
"263","1.6537522077560425","1.6537522077560425","1.6537522077560425","1.84102463722229","1.84102463722229","1.84102463722229","1.8010777235031128","1.8010777235031128","1.8010777235031128","1.8124289512634277","1.8124289512634277","1.8124289512634277","1.6749956607818604","1.6749956607818604","1.6749956607818604","1.5352973937988281","1.5352973937988281","1.5352973937988281"
"264","1.6282374858856201","1.6282374858856201","1.6282374858856201","1.86796236038208","1.86796236038208","1.86796236038208","1.818045973777771","1.818045973777771","1.818045973777771","1.834978461265564","1.834978461265564","1.834978461265564","1.6524593830108643","1.6524593830108643","1.6524593830108643","1.6533763408660889","1.6533763408660889","1.6533763408660889"
"265","1.6543469429016113","1.6543469429016113","1.6543469429016113","1.8265933990478516","1.8265933990478516","1.8265933990478516","1.8500957489013672","1.8500957489013672","1.8500957489013672","1.8240517377853394","1.8240517377853394","1.8240517377853394","1.5666016340255737","1.5666016340255737","1.5666016340255737","1.5297906398773193","1.5297906398773193","1.5297906398773193"
"266","1.6201244592666626","1.6201244592666626","1.6201244592666626","1.8437519073486328","1.8437519073486328","1.8437519073486328","1.799939751625061","1.799939751625061","1.799939751625061","1.796823501586914","1.796823501586914","1.796823501586914","1.6188013553619385","1.6188013553619385","1.6188013553619385","1.5657947063446045","1.5657947063446045","1.5657947063446045"
"267","1.6162487268447876","1.6162487268447876","1.6162487268447876","1.8749094009399414","1.8749094009399414","1.8749094009399414","1.8615463972091675","1.8615463972091675","1.8615463972091675","1.7940541505813599","1.7940541505813599","1.7940541505813599","1.6525919437408447","1.6525919437408447","1.6525919437408447","1.6182844638824463","1.6182844638824463","1.6182844638824463"
"268","1.6677348613739014","1.6677348613739014","1.6677348613739014","1.887813687324524","1.887813687324524","1.887813687324524","1.881988525390625","1.881988525390625","1.881988525390625","1.840381383895874","1.840381383895874","1.840381383895874","1.6500561237335205","1.6500561237335205","1.6500561237335205","1.6445302963256836","1.6445302963256836","1.6445302963256836"
"269","1.6040635108947754","1.6040635108947754","1.6040635108947754","1.7647755146026611","1.7647755146026611","1.7647755146026611","1.8850032091140747","1.8850032091140747","1.8850032091140747","1.8439714908599854","1.8439714908599854","1.8439714908599854","1.6098419427871704","1.6098419427871704","1.6098419427871704","1.5490885972976685","1.5490885972976685","1.5490885972976685"
"270","1.6154224872589111","1.6154224872589111","1.6154224872589111","1.9000400304794312","1.9000400304794312","1.9000400304794312","1.861219882965088","1.861219882965088","1.861219882965088","1.8173513412475586","1.8173513412475586","1.8173513412475586","1.648431420326233","1.648431420326233","1.648431420326233","1.68096125125885","1.68096125125885","1.68096125125885"
"271","1.5914287567138672","1.5914287567138672","1.5914287567138672","1.8704488277435303","1.8704488277435303","1.8704488277435303","1.8531080484390259","1.8531080484390259","1.8531080484390259","1.771555781364441","1.771555781364441","1.771555781364441","1.6263067722320557","1.6263067722320557","1.6263067722320557","1.616628885269165","1.616628885269165","1.616628885269165"
"272","1.6156717538833618","1.6156717538833618","1.6156717538833618","1.9011733531951904","1.9011733531951904","1.9011733531951904","1.8435494899749756","1.8435494899749756","1.8435494899749756","1.7738982439041138","1.7738982439041138","1.7738982439041138","1.6672981977462769","1.6672981977462769","1.6672981977462769","1.5662000179290771","1.5662000179290771","1.5662000179290771"
"273","1.5819225311279297","1.5819225311279297","1.5819225311279297","1.8660565614700317","1.8660565614700317","1.8660565614700317","1.819490909576416","1.819490909576416","1.819490909576416","1.8335987329483032","1.8335987329483032","1.8335987329483032","1.6429708003997803","1.6429708003997803","1.6429708003997803","1.6255998611450195","1.6255998611450195","1.6255998611450195"
"274","1.638229489326477","1.638229489326477","1.638229489326477","1.8831732273101807","1.8831732273101807","1.8831732273101807","1.8436447381973267","1.8436447381973267","1.8436447381973267","1.81684410572052","1.81684410572052","1.81684410572052","1.6990513801574707","1.6990513801574707","1.6990513801574707","1.5712571144104004","1.5712571144104004","1.5712571144104004"
"275","1.6720736026763916","1.6720736026763916","1.6720736026763916","1.866297960281372","1.866297960281372","1.866297960281372","1.867933750152588","1.867933750152588","1.867933750152588","1.7861186265945435","1.7861186265945435","1.7861186265945435","1.6669772863388062","1.6669772863388062","1.6669772863388062","1.5408847332000732","1.5408847332000732","1.5408847332000732"
"276","1.5817564725875854","1.5817564725875854","1.5817564725875854","1.8868827819824219","1.8868827819824219","1.8868827819824219","1.8329968452453613","1.8329968452453613","1.8329968452453613","1.8108994960784912","1.8108994960784912","1.8108994960784912","1.680513620376587","1.680513620376587","1.680513620376587","1.57333505153656","1.57333505153656","1.57333505153656"
"277","1.624129056930542","1.624129056930542","1.624129056930542","1.8515818119049072","1.8515818119049072","1.8515818119049072","1.831568717956543","1.831568717956543","1.831568717956543","1.8040848970413208","1.8040848970413208","1.8040848970413208","1.6906777620315552","1.6906777620315552","1.6906777620315552","1.6357084512710571","1.6357084512710571","1.6357084512710571"
"278","1.5975197553634644","1.5975197553634644","1.5975197553634644","1.892704725265503","1.892704725265503","1.892704725265503","1.8858697414398193","1.8858697414398193","1.8858697414398193","1.8161849975585938","1.8161849975585938","1.8161849975585938","1.6686069965362549","1.6686069965362549","1.6686069965362549","1.5370151996612549","1.5370151996612549","1.5370151996612549"
"279","1.5972120761871338","1.5972120761871338","1.5972120761871338","1.8815394639968872","1.8815394639968872","1.8815394639968872","1.8545265197753906","1.8545265197753906","1.8545265197753906","1.8399863243103027","1.8399863243103027","1.8399863243103027","1.6702219247817993","1.6702219247817993","1.6702219247817993","1.6468799114227295","1.6468799114227295","1.6468799114227295"
"280","1.6689108610153198","1.6689108610153198","1.6689108610153198","1.8796377182006836","1.8796377182006836","1.8796377182006836","1.8822453022003174","1.8822453022003174","1.8822453022003174","1.7877975702285767","1.7877975702285767","1.7877975702285767","1.6295979022979736","1.6295979022979736","1.6295979022979736","1.6149035692214966","1.6149035692214966","1.6149035692214966"
"281","1.6203200817108154","1.6203200817108154","1.6203200817108154","1.9027577638626099","1.9027577638626099","1.9027577638626099","1.8427072763442993","1.8427072763442993","1.8427072763442993","1.822772741317749","1.822772741317749","1.822772741317749","1.5994809865951538","1.5994809865951538","1.5994809865951538","1.5635051727294922","1.5635051727294922","1.5635051727294922"
"282","1.633866310119629","1.633866310119629","1.633866310119629","1.870246171951294","1.870246171951294","1.870246171951294","1.8563297986984253","1.8563297986984253","1.8563297986984253","1.8460955619812012","1.8460955619812012","1.8460955619812012","1.572417140007019","1.572417140007019","1.572417140007019","1.5340241193771362","1.5340241193771362","1.5340241193771362"
"283","1.630966305732727","1.630966305732727","1.630966305732727","1.8520610332489014","1.8520610332489014","1.8520610332489014","1.8763508796691895","1.8763508796691895","1.8763508796691895","1.7815234661102295","1.7815234661102295","1.7815234661102295","1.667785406112671","1.667785406112671","1.667785406112671","1.5132088661193848","1.5132088661193848","1.5132088661193848"
"284","1.6110756397247314","1.6110756397247314","1.6110756397247314","1.8845789432525635","1.8845789432525635","1.8845789432525635","1.804948091506958","1.804948091506958","1.804948091506958","1.862130045890808","1.862130045890808","1.862130045890808","1.58469557762146","1.58469557762146","1.58469557762146","1.5966343879699707","1.5966343879699707","1.5966343879699707"
"285","1.5960242748260498","1.5960242748260498","1.5960242748260498","1.8730237483978271","1.8730237483978271","1.8730237483978271","1.8701105117797852","1.8701105117797852","1.8701105117797852","1.806755781173706","1.806755781173706","1.806755781173706","1.6282528638839722","1.6282528638839722","1.6282528638839722","1.5499656200408936","1.5499656200408936","1.5499656200408936"
"286","1.5953106880187988","1.5953106880187988","1.5953106880187988","1.8720401525497437","1.8720401525497437","1.8720401525497437","1.8321740627288818","1.8321740627288818","1.8321740627288818","1.8084070682525635","1.8084070682525635","1.8084070682525635","1.6996867656707764","1.6996867656707764","1.6996867656707764","1.625411033630371","1.625411033630371","1.625411033630371"
"287","1.5931237936019897","1.5931237936019897","1.5931237936019897","1.8743977546691895","1.8743977546691895","1.8743977546691895","1.8779000043869019","1.8779000043869019","1.8779000043869019","1.822740912437439","1.822740912437439","1.822740912437439","1.6873598098754883","1.6873598098754883","1.6873598098754883","1.6988301277160645","1.6988301277160645","1.6988301277160645"
"288","1.5892841815948486","1.5892841815948486","1.5892841815948486","1.8647181987762451","1.8647181987762451","1.8647181987762451","1.873193621635437","1.873193621635437","1.873193621635437","1.8029603958129883","1.8029603958129883","1.8029603958129883","1.5492398738861084","1.5492398738861084","1.5492398738861084","1.5648863315582275","1.5648863315582275","1.5648863315582275"
"289","1.6797552108764648","1.6797552108764648","1.6797552108764648","1.8519635200500488","1.8519635200500488","1.8519635200500488","1.8500648736953735","1.8500648736953735","1.8500648736953735","1.7725067138671875","1.7725067138671875","1.7725067138671875","1.6262249946594238","1.6262249946594238","1.6262249946594238","1.5999095439910889","1.5999095439910889","1.5999095439910889"
"290","1.6635545492172241","1.6635545492172241","1.6635545492172241","1.8334342241287231","1.8334342241287231","1.8334342241287231","1.8058664798736572","1.8058664798736572","1.8058664798736572","1.7908399105072021","1.7908399105072021","1.7908399105072021","1.6836007833480835","1.6836007833480835","1.6836007833480835","1.5736973285675049","1.5736973285675049","1.5736973285675049"
"291","1.6447142362594604","1.6447142362594604","1.6447142362594604","1.836560845375061","1.836560845375061","1.836560845375061","1.8739734888076782","1.8739734888076782","1.8739734888076782","1.8231358528137207","1.8231358528137207","1.8231358528137207","1.6730228662490845","1.6730228662490845","1.6730228662490845","1.5703006982803345","1.5703006982803345","1.5703006982803345"
"292","1.6201077699661255","1.6201077699661255","1.6201077699661255","1.8875389099121094","1.8875389099121094","1.8875389099121094","1.8485970497131348","1.8485970497131348","1.8485970497131348","1.7675275802612305","1.7675275802612305","1.7675275802612305","1.6862144470214844","1.6862144470214844","1.6862144470214844","1.5658397674560547","1.5658397674560547","1.5658397674560547"
"293","1.684281587600708","1.684281587600708","1.684281587600708","1.883256435394287","1.883256435394287","1.883256435394287","1.843948483467102","1.843948483467102","1.843948483467102","1.767697811126709","1.767697811126709","1.767697811126709","1.6646249294281006","1.6646249294281006","1.6646249294281006","1.634964108467102","1.634964108467102","1.634964108467102"
"294","1.5921647548675537","1.5921647548675537","1.5921647548675537","1.8728704452514648","1.8728704452514648","1.8728704452514648","1.8573825359344482","1.8573825359344482","1.8573825359344482","1.8189492225646973","1.8189492225646973","1.8189492225646973","1.5610359907150269","1.5610359907150269","1.5610359907150269","1.6460297107696533","1.6460297107696533","1.6460297107696533"
"295","1.6132464408874512","1.6132464408874512","1.6132464408874512","1.8280409574508667","1.8280409574508667","1.8280409574508667","1.8471306562423706","1.8471306562423706","1.8471306562423706","1.817030906677246","1.817030906677246","1.817030906677246","1.6154273748397827","1.6154273748397827","1.6154273748397827","1.5848321914672852","1.5848321914672852","1.5848321914672852"
"296","1.7101455926895142","1.7101455926895142","1.7101455926895142","1.8595843315124512","1.8595843315124512","1.8595843315124512","1.8529211282730103","1.8529211282730103","1.8529211282730103","1.810796856880188","1.810796856880188","1.810796856880188","1.6943509578704834","1.6943509578704834","1.6943509578704834","1.6486237049102783","1.6486237049102783","1.6486237049102783"
"297","1.6201215982437134","1.6201215982437134","1.6201215982437134","1.8790357112884521","1.8790357112884521","1.8790357112884521","1.8280785083770752","1.8280785083770752","1.8280785083770752","1.8206777572631836","1.8206777572631836","1.8206777572631836","1.6324845552444458","1.6324845552444458","1.6324845552444458","1.6511242389678955","1.6511242389678955","1.6511242389678955"
"298","1.6581382751464844","1.6581382751464844","1.6581382751464844","1.8985728025436401","1.8985728025436401","1.8985728025436401","1.8473551273345947","1.8473551273345947","1.8473551273345947","1.8037352561950684","1.8037352561950684","1.8037352561950684","1.5707701444625854","1.5707701444625854","1.5707701444625854","1.536412000656128","1.536412000656128","1.536412000656128"
"299","1.5886129140853882","1.5886129140853882","1.5886129140853882","1.9124778509140015","1.9124778509140015","1.9124778509140015","1.826317548751831","1.826317548751831","1.826317548751831","1.8206629753112793","1.8206629753112793","1.8206629753112793","1.6205108165740967","1.6205108165740967","1.6205108165740967","1.5643632411956787","1.5643632411956787","1.5643632411956787"
